transition_date,transition_hour,transport_type_id,road_type,line,transfer_type,number_of_passage,number_of_passenger,product_kind,transaction_type_desc,town,line_name,station_poi_desc_cd
2024-10-04,09,1,OTOYOL,TUYAP METROBUS - K.S.S. HASTANESI,Normal,2,2,UCRETSIZ,Tam Kontur,FATIH,142T,
2024-10-04,09,1,OTOYOL,CEVIZLIBAG - SOGUTLUCESME ,Normal,1,1,UCRETSIZ,Ucretsiz,USKUDAR,34A,UZUNCAYIR 2
2024-10-04,09,1,OTOYOL,BOGAZKOY MAH.- AVCILAR METROBUS,Aktarma,9,9,TAM,Tam Aktarma,BAKIRKOY,142,
2024-10-04,09,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,215,215,INDIRIMLI1,Indirimli Abonman,ZEYTINBURNU,34,MERTER
2024-10-04,09,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,1,1,INDIRIMLI2,Tam Kontur,KUCUKCEKMECE,34,SEFAKOY
2024-10-04,09,1,OTOYOL,BOGAZKOY MAH.- AVCILAR METROBUS,Normal,6,6,INDIRIMLI1,Tam Kontur,BAKIRKOY,142,
2024-10-04,09,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,2,2,INDIRIMLI2,Indirimli Tip 2 Abonman,KUCUKCEKMECE,34,KUCUKCEKMECE
2024-10-04,09,1,OTOYOL,YESILKENT - AVCILAR METROBUS,Normal,3,3,TAM,Tam Kontur,KUCUKCEKMECE,400A,
2024-10-04,09,1,OTOYOL,GURPINAR– AVCILAR METROBUS,Normal,1,1,TAM,Tam Kontur,FATIH,458,
2024-10-04,09,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,1,1,TAM,Tam Kontur,BUYUKCEKMECE,34,BEYLIKDUZU SONDURAK 2
2024-10-04,09,1,OTOYOL,GURPINAR– AVCILAR METROBUS,Normal,90,90,INDIRIMLI1,Indirimli Abonman,BAKIRKOY,458,
2024-10-04,09,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,3,3,INDIRIMLI2,Indirimli Tip 2 Kontur,ESENYURT,34,BEYKENT
2024-10-04,09,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,7,7,INDIRIMLI2,Indirimli Tip 2 Abonman,BAKIRKOY,34,SIRINEVLER 1
2024-10-04,09,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,31,31,UCRETSIZ,Ucretsiz,BEYLIKDUZU,34,GUZELYURT
2024-10-04,09,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,1,1,INDIRIMLI1,Indirimli Kontur,KAGITHANE,34,OKMEYDANI HASTANE
2024-10-04,09,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,1,1,UCRETSIZ,Ucretsiz,BAKIRKOY,34,SIRINEVLER 1
2024-10-04,09,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,1,1,PERSONEL,Tam Kontur,BEYLIKDUZU,34,CUMHURIYET MAHALLESI
2024-10-04,09,1,OTOYOL,GURPINAR– AVCILAR METROBUS,Normal,6,6,INDIRIMLI2,Indirimli Tip 2 Kontur,BAKIRKOY,458,
2024-10-04,09,1,OTOYOL,YESILKENT - AVCILAR METROBUS,Normal,1,1,INDIRIMLI1,Indirimli Kontur,BAKIRKOY,400A,
2024-10-04,09,1,OTOYOL,YESILKENT MAH. - CUMHURIYET MAH. METROBUS,Normal,11,11,INDIRIMLI1,Indirimli Abonman,FATIH,ES1,
2024-10-04,09,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,65,65,INDIRIMLI1,Indirimli Kontur,AVCILAR,34,IBB SOSYAL TESISLER
2024-10-04,09,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,4,4,INDIRIMLI2,Indirimli Tip 2 Abonman,AVCILAR,34,CIHANGIR UNIVERSITE MAH.
2024-10-04,09,1,OTOYOL,YESILKENT - AVCILAR METROBUS,Normal,2,2,INDIRIMLI2,Indirimli Tip 2 Abonman,BAKIRKOY,400A,
2024-10-04,09,1,OTOYOL,BOGAZKOY MAH.- AVCILAR METROBUS,Aktarma,1,1,INDIRIMLI1,Tam Aktarma,KUCUKCEKMECE,142,
2024-10-04,09,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,20,20,UCRETSIZ,Ucretsiz,BEYLIKDUZU,34,GUZELYURT
2024-10-04,09,1,OTOYOL,GURPINAR –  AVCILAR METROBUS,Aktarma,2,2,INDIRIMLI2,Indirimli Tip 2 Aktarma,BAKIRKOY,76G,
2024-10-04,09,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,3,2,TAM,Tam Kontur,KAGITHANE,34,OKMEYDANI HASTANE
2024-10-04,09,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,5,5,INDIRIMLI2,Indirimli Tip 2 Kontur,KAGITHANE,34,OKMEYDANI HASTANE
2024-10-04,09,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,1,1,TAM,TekliBilet Tarifeli,BAKIRKOY,34,INCIRLI
2024-10-04,09,1,OTOYOL,CEVIZLIBAG - SOGUTLUCESME ,Normal,6,6,INDIRIMLI1,Indirimli Abonman,USKUDAR,34A,ALTUNIZADE 2
2024-10-04,09,1,OTOYOL,YESILKENT- AVCILAR METROBUS,Normal,2,2,INDIRIMLI2,Indirimli Tip 2 Abonman,PENDIK,142F,
2024-10-04,09,1,OTOYOL,CEVIZLIBAG - SOGUTLUCESME ,Normal,1,1,TAM,Tam Kontur,KADIKOY,34A,SOGUTLUCESME 1
2024-10-04,09,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,3,3,UCRETSIZ,Ucretsiz,AVCILAR,34,CIHANGIR UNIVERSITE MAH.
2024-10-04,09,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,1,1,INDIRIMLI2,Indirimli Tip 2 Abonman,BASAKSEHIR,34,FLORYA 2
2024-10-04,09,1,OTOYOL,CEVIZLIBAG - SOGUTLUCESME ,Normal,1,1,INDIRIMLI2,Indirimli Tip 2 Kontur,USKUDAR,34A,ACIBADEM
2024-10-04,09,1,OTOYOL,TUYAP METROBUS - K.S.S. HASTANESI,Normal,2,2,UCRETSIZ,Ucretsiz,KUCUKCEKMECE,142T,
2024-10-04,09,1,OTOYOL,CEVIZLIBAG - SOGUTLUCESME ,Normal,16,16,INDIRIMLI2,Indirimli Tip 2 Kontur,USKUDAR,34A,UZUNCAYIR 2
2024-10-04,09,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,2,2,UCRETSIZ,Tam Kontur,ESENYURT,34,HARAMIDERE SANAYI SITESI
2024-10-04,09,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,12,12,INDIRIMLI2,Indirimli Tip 2 Abonman,BESIKTAS,34,ZINCIRLIKUYU 2
2024-10-04,09,1,OTOYOL,CATALCA-AVCILAR METROBUS,Normal,1,1,TAM,Tam Kontur,BAKIRKOY,401,
2024-10-04,09,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,1,1,TAM,Tam Kontur,ESENYURT,34,SAADETDERE MAHALLESI
2024-10-04,09,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,4,4,INDIRIMLI1,Tam Kontur,SISLI,34,MECIDIYEKOY
2024-10-04,09,1,OTOYOL,CEVIZLIBAG - SOGUTLUCESME ,Normal,57,57,TAM,Tam Kontur,KADIKOY,34A,SOGUTLUCESME 1
2024-10-04,09,1,OTOYOL,YENIDOGAN-ALTUNIZADE METROBUS,Normal,1,1,UCRETSIZ,Tam Kontur,EYUPSULTAN,11,
2024-10-04,09,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,1,1,INDIRIMLI2,Indirimli Tip 2 Abonman,BAKIRKOY,34,INCIRLI
2024-10-04,09,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,2,2,INDIRIMLI1,Indirimli Abonman,SISLI,34,ZINCIRLIKUYU 1
2024-10-04,09,1,OTOYOL,I.U CERRAHPASA-CUMHURIYET MAH. METROBUS,Aktarma,9,9,INDIRIMLI1,Indirimli Aktarma,KUCUKCEKMECE,HT19,
2024-10-04,09,1,OTOYOL,AVCILAR-SOGUTLUCESME,Normal,1,1,TAM,Tam Kontur,KADIKOY,34G,
2024-10-04,09,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,232,232,INDIRIMLI1,Indirimli Abonman,BEYOGLU,34,HALICIOGLU
2024-10-04,09,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,3,3,INDIRIMLI2,Indirimli Tip 2 Abonman,ESENYURT,34,BEYLIKDUZU BELEDIYESI
2024-10-04,09,1,OTOYOL,CEVIZLIBAG - SOGUTLUCESME ,Normal,1,1,UCRETSIZ,Ucretsiz,USKUDAR,34A,ACIBADEM
2024-10-04,09,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,3,3,UCRETSIZ,Ucretsiz,EYUPSULTAN,34,EDIRNEKAPI
2024-10-04,09,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,31,31,INDIRIMLI1,Indirimli Kontur,ZEYTINBURNU,34,BAYRAMPASA MALTEPE
2024-10-04,09,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,321,305,TAM,Tam Kontur,EYUPSULTAN,34,EDIRNEKAPI
2024-10-04,09,1,OTOYOL,S.BEYLI-M.SINAN M-UZUNCAYIR METROBUS,Aktarma,1,1,TAM,Tam Aktarma,BEYKOZ,18M,
2024-10-04,09,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,6,6,UCRETSIZ,Ucretsiz,KAGITHANE,34,OKMEYDANI
2024-10-04,09,1,OTOYOL,BOGAZKOY MAH.- AVCILAR METROBUS,Normal,29,27,TAM,Tam Kontur,BAKIRKOY,142,
2024-10-04,09,1,OTOYOL,CEVIZLIBAG - SOGUTLUCESME ,Normal,1,1,TAM,Tam Kontur,KADIKOY,34A,FIKIRTEPE
